Invoice Number,Type,Product Code,Product Name,Description,Quantity,Unit Price,Subtotal,Total,Taxes
INV/2025/01048,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01048,out_invoice,,,INV/2025/01048,0.00,0.00,0.00,0.00,
INV/2025/01049,out_invoice,,,"Cuota mensual relativos a los servicios del Canal de Denuncias:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,129.09,129.09,156.20,"{""en_US"": ""21% S""}"
INV/2025/01049,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01049,out_invoice,,,INV/2025/01049,0.00,0.00,0.00,0.00,
INV/2025/01050,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,42.23,42.23,51.10,"{""en_US"": ""21% S""}"
INV/2025/01050,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01050,out_invoice,,,INV/2025/01050,0.00,0.00,0.00,0.00,
INV/2025/01051,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación al LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,26.36,26.36,31.90,"{""en_US"": ""21% S""}"
INV/2025/01051,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01051,out_invoice,,,INV/2025/01051,0.00,0.00,0.00,0.00,
INV/2025/01052,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,35.31,35.31,42.73,"{""en_US"": ""21% S""}"
INV/2025/01052,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01052,out_invoice,,,INV/2025/01052,0.00,0.00,0.00,0.00,
INV/2025/01053,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,31.65,31.65,38.30,"{""en_US"": ""21% S""}"
INV/2025/01053,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01053,out_invoice,,,INV/2025/01053,0.00,0.00,0.00,0.00,
INV/2025/01054,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,25.36,25.36,30.69,"{""en_US"": ""21% S""}"
INV/2025/01054,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01054,out_invoice,,,INV/2025/01054,0.00,0.00,0.00,0.00,
INV/2025/01055,out_invoice,,,"Mantenimiento integral sobre el RGPD
Mantenimiento integral sobre la LOPDGDD",1.00,21.08,21.08,25.51,"{""en_US"": ""21% S""}"
INV/2025/01055,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01055,out_invoice,,,INV/2025/01055,0.00,0.00,0.00,0.00,
INV/2025/01056,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Auditoría Informática de cumplimiento de la Directiva (UE) 2019/882 y su transposición en España mediante la Ley 11/2023",1.00,59.50,59.50,72.00,"{""en_US"": ""21% S""}"
INV/2025/01056,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01056,out_invoice,,,INV/2025/01056,0.00,0.00,0.00,0.00,
INV/2025/01057,out_invoice,,,"Cuota mensual relativos a los servicios de Delegado de Protección de Datos:
Representación como Delegado de Protecció de Datos (DPD) externo
frente a la Agencia Española de Protección de Datos (AGPD).
Atender las peticiones de la Agencia Española de Protección de Datos.
Consultas ilimitadas en lo referente a las funciones y obligaciones del DPD.
(Contrato servicios firmado 01/06/2024)",1.00,67.60,67.60,81.80,"{""en_US"": ""21% S""}"
INV/2025/01057,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01057,out_invoice,,,INV/2025/01057,0.00,0.00,0.00,0.00,
INV/2025/01058,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,89.45,89.45,108.23,"{""en_US"": ""21% S""}"
INV/2025/01058,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,14.50,14.50,17.55,"{""en_US"": ""21% S""}"
INV/2025/01058,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01058,out_invoice,,,INV/2025/01058,0.00,0.00,0.00,0.00,
INV/2025/01059,out_invoice,,,"Cuota mensual relativos a los servicios del Canal de Denuncias:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,110.65,110.65,133.89,"{""en_US"": ""21% S""}"
INV/2025/01059,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01059,out_invoice,,,INV/2025/01059,0.00,0.00,0.00,0.00,
INV/2025/01060,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,52.02,52.02,62.94,"{""en_US"": ""21% S""}"
INV/2025/01060,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01060,out_invoice,,,INV/2025/01060,0.00,0.00,0.00,0.00,
INV/2025/01061,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,36.64,36.64,44.33,"{""en_US"": ""21% S""}"
INV/2025/01061,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01061,out_invoice,,,INV/2025/01061,0.00,0.00,0.00,0.00,
INV/2025/01062,out_invoice,,,"Cuota mensual relativa a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,54.91,54.91,66.44,"{""en_US"": ""21% S""}"
INV/2025/01062,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01062,out_invoice,,,INV/2025/01062,0.00,0.00,0.00,0.00,
INV/2025/01063,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,14.02,14.02,16.96,"{""en_US"": ""21% S""}"
INV/2025/01063,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01063,out_invoice,,,INV/2025/01063,0.00,0.00,0.00,0.00,
INV/2025/01064,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Auditoría Informática de cumplimiento de la Directiva (UE) 2019/882 y su transposición en España mediante la Ley 11/2023",1.00,33.00,33.00,39.93,"{""en_US"": ""21% S""}"
INV/2025/01064,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01064,out_invoice,,,INV/2025/01064,0.00,0.00,0.00,0.00,
INV/2025/01065,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación al LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,38.96,38.96,47.14,"{""en_US"": ""21% S""}"
INV/2025/01065,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01065,out_invoice,,,INV/2025/01065,0.00,0.00,0.00,0.00,
INV/2025/01066,out_invoice,,,"Pago fraccionado mensual correspondiente a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,44.95,44.95,54.39,"{""en_US"": ""21% S""}"
INV/2025/01066,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01066,out_invoice,,,INV/2025/01066,0.00,0.00,0.00,0.00,
INV/2025/01067,out_invoice,,,"Pago fraccionado mensual correspondiente a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,94.95,94.95,114.89,"{""en_US"": ""21% S""}"
INV/2025/01067,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01067,out_invoice,,,INV/2025/01067,0.00,0.00,0.00,0.00,
INV/2025/01068,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,29.95,29.95,36.24,"{""en_US"": ""21% S""}"
INV/2025/01068,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01068,out_invoice,,,INV/2025/01068,0.00,0.00,0.00,0.00,
INV/2025/01069,out_invoice,,,"Pago fraccionado mensual correspondiente a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,74.95,74.95,90.69,"{""en_US"": ""21% S""}"
INV/2025/01069,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01069,out_invoice,,,INV/2025/01069,0.00,0.00,0.00,0.00,
INV/2025/01070,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,38.97,38.97,47.15,"{""en_US"": ""21% S""}"
INV/2025/01070,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01070,out_invoice,,,INV/2025/01070,0.00,0.00,0.00,0.00,
INV/2025/01071,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,19.14,19.14,23.16,"{""en_US"": ""21% S""}"
INV/2025/01071,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01071,out_invoice,,,INV/2025/01071,0.00,0.00,0.00,0.00,
INV/2025/01072,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,39.45,39.45,47.73,"{""en_US"": ""21% S""}"
INV/2025/01072,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01072,out_invoice,,,INV/2025/01072,0.00,0.00,0.00,0.00,
INV/2025/01073,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,12.50,12.50,15.13,"{""en_US"": ""21% S""}"
INV/2025/01073,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01073,out_invoice,,,INV/2025/01073,0.00,0.00,0.00,0.00,
INV/2025/01074,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,97.45,97.45,117.91,"{""en_US"": ""21% S""}"
INV/2025/01074,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01074,out_invoice,,,INV/2025/01074,0.00,0.00,0.00,0.00,
INV/2025/01075,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,19.50,19.50,23.60,"{""en_US"": ""21% S""}"
INV/2025/01075,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01075,out_invoice,,,INV/2025/01075,0.00,0.00,0.00,0.00,
INV/2025/01076,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,31.65,31.65,38.30,"{""en_US"": ""21% S""}"
INV/2025/01076,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01076,out_invoice,,,INV/2025/01076,0.00,0.00,0.00,0.00,
INV/2025/01077,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,21.08,21.08,25.51,"{""en_US"": ""21% S""}"
INV/2025/01077,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01077,out_invoice,,,INV/2025/01077,0.00,0.00,0.00,0.00,
INV/2025/01078,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,31.65,31.65,38.30,"{""en_US"": ""21% S""}"
INV/2025/01078,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01078,out_invoice,,,INV/2025/01078,0.00,0.00,0.00,0.00,
INV/2025/01079,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,36.93,36.93,44.69,"{""en_US"": ""21% S""}"
INV/2025/01079,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01079,out_invoice,,,INV/2025/01079,0.00,0.00,0.00,0.00,
INV/2025/01080,out_invoice,,,"Quota mensual relatius als serveis del Canal de Denúncies:
Manteniment de la plataforma web per a la recepció, emmagatzematge
i gestió de denúncies.
Servei externalitzat de gestió, assessorament i
suport de denúncies.",1.00,61.47,61.47,74.38,"{""en_US"": ""21% S""}"
INV/2025/01080,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01080,out_invoice,,,INV/2025/01080,0.00,0.00,0.00,0.00,
INV/2025/01081,out_invoice,,,"Quota mensual relatius als serveis de Delegat de Protecció de Dades:
Manteniment de la plataforma web per a la recepció, emmagatzematge
enfront de l'Agència Espanyola de Protecció de Dades (AGPD).
Atendre les peticions de l'Agència Espanyola de Protecció de Dades.
Consultes il·limitades referent a les funcions i obligacions del DPD.",1.00,43.02,43.02,52.05,"{""en_US"": ""21% S""}"
INV/2025/01081,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01081,out_invoice,,,INV/2025/01081,0.00,0.00,0.00,0.00,
INV/2025/01082,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en el RGPD-LOPDGDD",1.00,44.55,44.55,53.91,"{""en_US"": ""21% S""}"
INV/2025/01082,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en la LSSI-CE",1.00,22.24,22.24,26.91,"{""en_US"": ""21% S""}"
INV/2025/01082,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Análisis, desarrollo y puesta en marcha del Protocolo de acoso laboral,
sexual y por razón de sexo.
* Mantenimiento experto en el Protocolo de acoso laboral,
sexual y por razón de sexo.",1.00,20.45,20.45,24.74,"{""en_US"": ""21% S""}"
INV/2025/01082,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Análisis, desarrollo y puesta en marcha del Protocolo de Desconexión Digital.
* Mantenimiento experto en el Protocolo de Desconexión Digital",1.00,15.32,15.32,18.54,"{""en_US"": ""21% S""}"
INV/2025/01082,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01082,out_invoice,,,INV/2025/01082,0.00,0.00,0.00,0.00,
INV/2025/01083,out_invoice,,,"Cuota mensual relativos a los servicios del Canal de Denuncias:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,91.69,91.69,110.94,"{""en_US"": ""21% S""}"
INV/2025/01083,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01083,out_invoice,,,INV/2025/01083,0.00,0.00,0.00,0.00,
INV/2025/01084,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,41.53,41.53,50.25,"{""en_US"": ""21% S""}"
INV/2025/01084,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01084,out_invoice,,,INV/2025/01084,0.00,0.00,0.00,0.00,
INV/2025/01085,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Análisis, desarrollo y puesta en marcha del Protocolo de acoso laboral,
sexual y por razón de sexo.
* Mantenimiento experto en el Protocolo de acoso laboral,
sexual y por razón de sexo.",1.00,39.95,39.95,48.34,"{""en_US"": ""21% S""}"
INV/2025/01085,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01085,out_invoice,,,INV/2025/01085,0.00,0.00,0.00,0.00,
INV/2025/01086,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Análisis, desarrollo y puesta en marcha del
Protocolo de Desconexión Digital
* Mantenimiento experto en el Protocolo de Desconexión Digital.",1.00,24.95,24.95,30.19,"{""en_US"": ""21% S""}"
INV/2025/01086,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01086,out_invoice,,,INV/2025/01086,0.00,0.00,0.00,0.00,
INV/2025/01087,out_invoice,,,"Cuota mensual de mantenimiento integral sobre el
Reglamento General de Protección de Datos",1.00,15.80,15.80,19.12,"{""en_US"": ""21% S""}"
INV/2025/01087,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01087,out_invoice,,,INV/2025/01087,0.00,0.00,0.00,0.00,
INV/2025/01088,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,41.24,41.24,49.90,"{""en_US"": ""21% S""}"
INV/2025/01088,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01088,out_invoice,,,INV/2025/01088,0.00,0.00,0.00,0.00,
INV/2025/01089,out_invoice,,,"Cuota mensual relativos a los servicios del Canal de Denuncias:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,102.45,102.45,123.96,"{""en_US"": ""21% S""}"
INV/2025/01089,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01089,out_invoice,,,INV/2025/01089,0.00,0.00,0.00,0.00,
INV/2025/01090,out_invoice,,,"Cuota mensual relativos a los servicios de Delegado de Protección de Datos:
Representació com a Delegat de Protecció de Dades (DPD) extern
frente a la Agencia Española de Protección de Datos (AGPD).
Atender las peticiones de la Agencia Española de Protección de Datos.
Consultas ilimitadas en lo referente a las funciones y obligaciones del DPD.",1.00,40.95,40.95,49.55,"{""en_US"": ""21% S""}"
INV/2025/01090,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01090,out_invoice,,,INV/2025/01090,0.00,0.00,0.00,0.00,
INV/2025/01091,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en el RGPD-LOPDGDD",1.00,57.85,57.85,70.00,"{""en_US"": ""21% S""}"
INV/2025/01091,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01091,out_invoice,,,INV/2025/01091,0.00,0.00,0.00,0.00,
INV/2025/01092,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en la LSSI-CE",1.00,19.47,19.47,23.56,"{""en_US"": ""21% S""}"
INV/2025/01092,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01092,out_invoice,,,INV/2025/01092,0.00,0.00,0.00,0.00,
INV/2025/01093,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,50.11,50.11,60.63,"{""en_US"": ""21% S""}"
INV/2025/01093,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01093,out_invoice,,,INV/2025/01093,0.00,0.00,0.00,0.00,
INV/2025/01094,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,12.48,12.48,15.10,"{""en_US"": ""21% S""}"
INV/2025/01094,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01094,out_invoice,,,INV/2025/01094,0.00,0.00,0.00,0.00,
INV/2025/01095,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Análisis, desarrollo y puesta en marcha del Protocolo de acoso laboral,
sexual y por razón de sexo.
* Mantenimiento experto en el Protocolo de acoso laboral,
sexual y por razón de sexo.",1.00,28.66,28.66,34.68,"{""en_US"": ""21% S""}"
INV/2025/01095,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01095,out_invoice,,,INV/2025/01095,0.00,0.00,0.00,0.00,
INV/2025/01096,out_invoice,,,"Pagament fraccionat mensual corresponent als següents serveis:
* Adequació al RGPD-LOPDGDD
* Manteniment expert en RGPD-LOPDGDD",1.00,59.45,59.45,71.93,"{""en_US"": ""21% S""}"
INV/2025/01096,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01096,out_invoice,,,INV/2025/01096,0.00,0.00,0.00,0.00,
INV/2025/01097,out_invoice,,,"Pagament fraccionat mensual corresponent als següents serveis:
* Adequació a la LSSI-CE
* Manteniment expert en LSSI-CE",1.00,14.95,14.95,18.09,"{""en_US"": ""21% S""}"
INV/2025/01097,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01097,out_invoice,,,INV/2025/01097,0.00,0.00,0.00,0.00,
INV/2025/01098,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,40.52,40.52,49.03,"{""en_US"": ""21% S""}"
INV/2025/01098,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01098,out_invoice,,,INV/2025/01098,0.00,0.00,0.00,0.00,
INV/2025/01099,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,38.39,38.39,46.45,"{""en_US"": ""21% S""}"
INV/2025/01099,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01099,out_invoice,,,INV/2025/01099,0.00,0.00,0.00,0.00,
INV/2025/01100,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en el RGPD y en la LOPDGDD",1.00,39.42,39.42,47.70,"{""en_US"": ""21% S""}"
INV/2025/01100,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01100,out_invoice,,,INV/2025/01100,0.00,0.00,0.00,0.00,
INV/2025/01101,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,40.71,40.71,49.26,"{""en_US"": ""21% S""}"
INV/2025/01101,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01101,out_invoice,,,INV/2025/01101,0.00,0.00,0.00,0.00,
INV/2025/01102,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,19.48,19.48,23.57,"{""en_US"": ""21% S""}"
INV/2025/01102,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01102,out_invoice,,,INV/2025/01102,0.00,0.00,0.00,0.00,
INV/2025/01103,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,60.94,60.94,73.74,"{""en_US"": ""21% S""}"
INV/2025/01103,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01103,out_invoice,,,INV/2025/01103,0.00,0.00,0.00,0.00,
INV/2025/01104,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,15.32,15.32,18.54,"{""en_US"": ""21% S""}"
INV/2025/01104,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01104,out_invoice,,,INV/2025/01104,0.00,0.00,0.00,0.00,
INV/2025/01105,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,32.28,32.28,39.06,"{""en_US"": ""21% S""}"
INV/2025/01105,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01105,out_invoice,,,INV/2025/01105,0.00,0.00,0.00,0.00,
INV/2025/01106,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Auditoría Informática de cumplimiento de la Directiva (UE) 2019/882 y su transposición en España mediante la Ley 11/2023",1.00,33.00,33.00,39.93,"{""en_US"": ""21% S""}"
INV/2025/01106,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01106,out_invoice,,,INV/2025/01106,0.00,0.00,0.00,0.00,
INV/2025/01107,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,41.69,41.69,50.44,"{""en_US"": ""21% S""}"
INV/2025/01107,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01107,out_invoice,,,INV/2025/01107,0.00,0.00,0.00,0.00,
INV/2025/01108,out_invoice,,,"Cuota mensual relativos a los servicios del Canal de Denuncias:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,92.20,92.20,111.56,"{""en_US"": ""21% S""}"
INV/2025/01108,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01108,out_invoice,,,INV/2025/01108,0.00,0.00,0.00,0.00,
INV/2025/01109,out_invoice,,,"Cuota mensual relativos a los servicios de Delegado de Protección de Datos:
Representación como Delegado de Protección de Datos (DPD) externo
frente a la Agencia Española de Protección de Datos (AGPD).
Atender las peticiones de la Agencia Española de Protección de Datos.
Consultas ilimitadas en lo referente a las funciones y obligaciones del DPD.",1.00,40.95,40.95,49.55,"{""en_US"": ""21% S""}"
INV/2025/01109,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/01109,out_invoice,,,INV/2025/01109,0.00,0.00,0.00,0.00,
INV/2025/01110,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en el RGPD y en&nbsp;la LOPDGDD",1.00,97.84,97.84,118.39,"{""en_US"": ""21% S""}"
